id,sport,year,set,subset,card_number,player,team,league,parallel,insert,rookie,autograph,serial_number,grade,condition,quantity,purchase_price,value,currency,notes,image,image_back,source,timestamp
c_fb5a51df,,2024,Topps Finest MLS,,FD11,Gabriel Pec,LA Galaxy,MLS,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-20_0006_Layer%20174.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-20_0000_Layer%20180.jpg,,2026-02-04T01:59:04.879Z
c_191966b3,,2024,Topps Finest MLS,,FD10,Joseph Paintsil,Joseph Paintsil,MLS,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-20_0008_Layer%20172.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-20_0002_Layer%20178.jpg,,2026-02-04T01:59:04.879Z
c_814912fa,,2024,Topps Finest MLS,,FD2,Pedro de La Vega,Seattle Sounders FC,MLS,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-21_0007_Layer%20174.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-21_0001_Layer%20180.jpg,,2026-02-04T01:59:04.879Z
c_58b6cacc,,2024,Topps Finest MLS,,FD9,Omar Campos,Los Angeles FC,MLS,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-20_0011_Layer%20169.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-20_0005_Layer%20175.jpg,,2026-02-04T01:59:04.879Z
c_ef9b0b87,,2024,Topps Finest MLS,,FD14,Santiago Rodriguez,New York City FC,MLS,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-21_0006_Layer%20175.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-21_0000_Layer%20181.jpg,,2026-02-04T01:59:04.879Z
c_5868baf8,,2024,Topps Finest MLS,,PF24,Sebastian Driussi,Austin FC,MLS,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-12_0010_Layer%2096.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-12_0004_Layer%20102.jpg,,2026-02-04T01:59:04.879Z
c_43b9461a,,2024,Topps Finest MLS,,13,Cristian Arango,San Jose Earthquakes,MLS,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-12_0011_Layer%2095.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-12_0005_Layer%20101.jpg,,2026-02-04T01:59:04.879Z
c_4ed5d541,,2024,Topps Finest MLS,,17,Diego Luna,Real Salt Lake,MLS,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-18_0007_Layer%20149.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-18_0001_Layer%20155.jpg,,2026-02-04T01:59:04.879Z
c_935334e0,,2024,Topps Finest MLS,,7,Hugo Cuypers,Chicago Fire FC,MLS,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-18_0008_Layer%20148.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-18_0002_Layer%20154.jpg,,2026-02-04T01:59:04.879Z
c_db30e15f,,2024,Panini Donruss FIFA,,19,Emiliano Martinez,Argentina,FIFA,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-19_0008_Layer%20160.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-19_0002_Layer%20166.jpg,,2026-02-04T01:59:04.879Z
c_8ea15c3b,,2024,Panini Donruss FIFA,,22,Julian Alvarez,Argentina,FIFA,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-19_0009_Layer%20159.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-19_0003_Layer%20165.jpg,,2026-02-04T01:59:04.879Z
c_d786d070,,2024,Panini Donruss FIFA,,22,Alejandro Garnacho,Argentina,FIFA,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-19_0011_Layer%20157.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-19_0005_Layer%20163.jpg,,2026-02-04T01:59:04.879Z
c_99231ddb,,2024,Panini Donruss FIFA,,22,Lautaro Martinez,Argentina,FIFA,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-19_0010_Layer%20158.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-19_0004_Layer%20164.jpg,,2026-02-04T01:59:04.879Z
c_f060ba03,,2024,Panini Donruss FIFA,,185,Valentin Barco,Argentina,Premier League,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-19_0007_Layer%20161.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-19_0001_Layer%20167.jpg,,2026-02-04T01:59:04.879Z
c_1994f222,,2024,Panini Donruss FIFA,,83,Nicolas Otamendi,Argentina,Primeira Liga,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-22_0007_Layer%20175.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-22_0001_Layer%20181.jpg,,2026-02-04T01:59:04.879Z
c_d2b3b3b4,,2024,Panini Donruss FIFA,,66,Phil Foden,Manchester City,Premier League,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-21_0009_Layer%20172.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-21_0003_Layer%20178.jpg,,2026-02-04T01:59:04.879Z
c_57dd0ed0,,2024,Topps Finest MLS,,TL3,Montreal,CF Montreal,MLS,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-21_0008_Layer%20173.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-21_0002_Layer%20179.jpg,,2026-02-04T01:59:04.879Z
c_ac680cb7,,2024,Topps Stadium Club Chrome UEFA,,SCWZE,Warren Zaire-Emery,Paris Saint-Germain F.C.,Ligue 1,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-13_0006_Layer%20112.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-13_0000_Layer%20118.jpg,,2026-02-04T01:59:04.879Z
c_2c4b250b,,2024,Topps Stadium Club Chrome UEFA,,SCAH,Achraf Hakimi,Paris Saint-Germain F.C.,Ligue 1,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-13_0008_Layer%20110.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-13_0002_Layer%20116.jpg,,2026-02-04T01:59:04.879Z
c_a30093c9,,2024,Panini Donruss FIFA,,19,Lorenzo Pellegrini,Italy,FIFA,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-21_0010_Layer%20171.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-21_0004_Layer%20177.jpg,,2026-02-04T01:59:04.879Z
c_cf0282b0,,2024,Panini Donruss FIFA,,7,Alessandro Bastoni,Italy,FIFA,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-22_0009_Layer%20173.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-22_0003_Layer%20179.jpg,,2026-02-04T01:59:04.879Z
c_125d7cde,,2024,Panini Donruss FIFA,,18,Federico Chiesa,Italy,FIFA,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-22_0010_Layer%20172.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-22_0004_Layer%20178.jpg,,2026-02-04T01:59:04.879Z
c_4150b332,,2024,Panini Donruss FIFA,,17,Mateo Retegui,Italy,FIFA,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-22_0011_Layer%20171.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-22_0005_Layer%20177.jpg,,2026-02-04T01:59:04.879Z
c_aa249b56,,2024,Panini Donruss FIFA,,24,Riccardo Calafiori,Italy,FIFA,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-22_0008_Layer%20174.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-22_0002_Layer%20180.jpg,,2026-02-04T01:59:04.879Z
c_793c3bd8,,2024,Panini Donruss FIFA,,27,Federico Dimarco,Italy,FIFA,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-22_0006_Layer%20176.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-22_0000_Layer%20182.jpg,,2026-02-04T01:59:04.879Z
c_63276df4,,2024,Panini Donruss FIFA,,7,Benjamin Tanimu,Nigeria,FIFA,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-23_0007_Layer%20175.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-23_0001_Layer%20181.jpg,,2026-02-04T01:59:04.879Z
c_4fd6656a,,2024,Panini Donruss FIFA,,164,Victor Boniface,Nigeria,FIFA,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-23_0008_Layer%20174.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-23_0002_Layer%20180.jpg,,2026-02-04T01:59:04.879Z
c_427ef502,,2024,Panini Donruss FIFA,,93,Kristoffer Ajer,Norway,FIFA,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-23_0009_Layer%20173.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-23_0003_Layer%20179.jpg,,2026-02-04T01:59:04.879Z
c_fcc21b22,,2024,Topps Finest MLS,,149,Bongokuhle Hlongwane,Minnesota United FC,MLS,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-15_0006_Layer%20125.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-16_0002_Layer%20141.jpg,,2026-02-04T01:59:04.879Z
c_5d69d42c,,2024,Topps Finest MLS,,45,Cody Baker,Seattle Sounders FC,MLS,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-12_0006_Layer%20100.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-12_0000_Layer%20106.jpg,,2026-02-04T01:59:04.879Z
c_7d40108d,,2024,Topps Finest MLS,,145,Cody Baker,Seattle Sounders FC,MLS,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-12_0007_Layer%2099.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-12_0001_Layer%20105.jpg,,2026-02-04T01:59:04.879Z
c_fa8ba394,,2024,Topps Finest MLS,,94,Lewis Morgan,New York Red Bulls,MLS,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-12_0008_Layer%2098.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-12_0002_Layer%20104.jpg,,2026-02-04T01:59:04.879Z
c_da2b9c53,,2024,Topps Finest MLS,,243,Cristian Roldan,Seattle Sounders FC,MLS,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-15_0009_Layer%20122.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-15_0003_Layer%20128.jpg,,2026-02-04T01:59:04.879Z
c_4beba53d,,2024,Topps Finest MLS,,249,Robin Lod,Minnesota United FC,MLS,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-15_0007_Layer%20124.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-15_0001_Layer%20130.jpg,,2026-02-04T01:59:04.879Z
c_35b8ce18,,2024,Topps Finest MLS,,285,Gyasi Zardes,Austin FC,MLS,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-15_0011_Layer%20120.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-15_0005_Layer%20126.jpg,,2026-02-04T01:59:04.879Z
c_106680fe,,2024,Topps Finest MLS,,32,Osman Bukari,Austin FC,MLS,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-15_0008_Layer%20123.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-15_0002_Layer%20129.jpg,,2026-02-04T01:59:04.879Z
c_4bab17ae,,2024,Topps Finest MLS,,PF12,Lucho Acosta,FC Cincinnati,MLS,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-17_0008_Layer%20147.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-17_0002_Layer%20153.jpg,,2026-02-04T01:59:04.879Z
c_5cfa1a3e,,2024,Topps Finest MLS,,PF19,Nimfasha Berchimas,Charlotte FC,MLS,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-17_0007_Layer%20148.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-17_0001_Layer%20154.jpg,,2026-02-04T01:59:04.879Z
c_301106ca,,2024,Topps Finest MLS,,PF25,Alexey Miranchuk,Atlanta United FC,MLS,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-17_0006_Layer%20149.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-17_0000_Layer%20155.jpg,,2026-02-04T01:59:04.879Z
c_721e9435,,2024,Topps Finest MLS,,PF20,Gabriel Pec,LA Galaxy,MLS,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-17_0011_Layer%20144.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-17_0005_Layer%20150.jpg,,2026-02-04T01:59:04.879Z
c_7750060d,,2024,Topps Finest MLS,,PF23,Joseph Paintsil,LA Galaxy,MLS,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-17_0009_Layer%20146.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-17_0003_Layer%20152.jpg,,2026-02-04T01:59:04.879Z
c_7bad1f3,,2024,Topps Finest MLS,,290,Quinn Sullivan,Philadelphia Union,MLS,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-14_0008_Layer%20122.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-14_0002_Layer%20128.jpg,,2026-02-04T01:59:04.879Z
c_9454893f,,2024,Panini Donruss FIFA,,5,Nico Gonzalez,Argentina,FIFA,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-18_0011_Layer%20145.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-18_0005_Layer%20151.jpg,,2026-02-04T01:59:04.879Z
c_f74002ea,,2024,Panini Donruss FIFA,,10,Lionel Messi,Argentina,FIFA,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-18_0009_Layer%20147.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-18_0003_Layer%20153.jpg,,2026-02-04T01:59:04.879Z
c_b7bd6cea,,2024,Topps Finest MLS,,DO10,Sergio Busquets,Inter Miami CF,MLS,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-18_0006_Layer%20150.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-18_0000_Layer%20156.jpg,,2026-02-04T01:59:04.879Z
c_2b3f50,,2024,Topps Finest MLS,,222,Jack Mcglynn,Philadelphia Union,MLS,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-14_0007_Layer%20123.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-14_0001_Layer%20129.jpg,,2026-02-04T01:59:04.879Z
c_1286b17a,,2024,Topps Finest MLS,,211,Ryan Gauld,Vancouver Whitecaps,MLS,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-14_0006_Layer%20124.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-14_0000_Layer%20130.jpg,,2026-02-04T01:59:04.879Z
c_33414444,,2024,Topps Finest MLS,,269,Cristian Espinoza,San Jose Earthquakes,MLS,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-14_0011_Layer%20119.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-14_0005_Layer%20125.jpg,,2026-02-04T01:59:04.879Z
c_533b3b27,,2024,Topps Finest MLS,,96,Benja Cremaschi,Inter Miami CF,MLS,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-14_0010_Layer%20120.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-14_0004_Layer%20126.jpg,,2026-02-04T01:59:04.879Z
c_792c1de,,2024,Topps Finest MLS,,218,Lucho Acosta,FC Cincinnati,MLS,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-14_0009_Layer%20121.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-14_0003_Layer%20127.jpg,,2026-02-04T01:59:04.879Z
c_d87fcc9e,,2024,Topps Finest MLS,,30,Gabriel Pec,LA Galaxy,MLS,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-16_0006_Layer%20137.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-16_0000_Layer%20143.jpg,,2026-02-04T01:59:04.879Z
c_66d9f1a2,,2024,Topps Finest MLS,,263,Diego Fagundez,LA Galaxy,MLS,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-16_0011_Layer%20132.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-9_0005_Layer%2087.jpg,,2026-02-04T01:59:04.879Z
c_5f3bca69,,2024,Topps Finest MLS,,100,Riqui Puig,LA Galaxy,MLS,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-16_0010_Layer%20133.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-16_0004_Layer%20139.jpg,,2026-02-04T01:59:04.879Z
c_dbb5783,,2023,Panini Select Premier League,,20,Matheus Cunha,Wolverhampton Wanderers,Premier League,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-16_0000_Layer%2094.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-16-back_0000_Layer%2094.jpg,,2026-02-04T01:59:04.879Z
c_10b8071f,,2023,Panini Select Premier League,,200,Mario Lemina,Wolverhampton Wanderers,Premier League,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-16_0002_Layer%2092.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-55_0004_Layer%2040.jpg,,2026-02-04T01:59:04.879Z
c_23855c6f,,2023,Panini Select Premier League,,20,Hee-Chan Hwang,Wolverhampton Wanderers,Premier League,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-16_0001_Layer%2093.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-16-back_0001_Layer%2093.jpg,,2026-02-04T01:59:04.879Z
c_eb3c4b3e,,2023,Panini Select Premier League,,199,Hee-Chan Hwang,Wolverhampton Wanderers,Premier League,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-16_0004_Layer%2090.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-16-back_0004_Layer%2090.jpg,,2026-02-04T01:59:04.879Z
c_7f05e882,,2023,Panini Select Premier League,,250,Hee-Chan Hwang,Wolverhampton Wanderers,Premier League,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-16_0003_Layer%2091.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-16-back_0003_Layer%2091.jpg,,2026-02-04T01:59:04.879Z
c_fc141eee,,2023,Panini Select Premier League,,99,Jean-Ricner Bellegarde,Wolverhampton Wanderers,Premier League,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-15_0003_Layer%2085.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-15-back_0003_Layer%2090.jpg,,2026-02-04T01:59:04.879Z
c_2ebe4493,,2023,Panini Select Premier League,,97,Pedro Neto,Wolverhampton Wanderers,Premier League,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-15_0002_Layer%2086.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-15-back_0002_Layer%2091.jpg,,2026-02-04T01:59:04.879Z
c_f02cb89,,2023,Panini Select Premier League Select Stars,,19,Jarrod Bowen,West Ham United,Premier League,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-14_0001_Layer%2086.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-14-back_0000_Layer%2088.jpg,,2026-02-04T01:59:04.879Z
c_5361cc32,,2023,Panini Select Premier League,,93,Nayef Aguerd,West Ham United,Premier League,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-14_0004_Layer%2083.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-14-back_0004_Layer%2084.jpg,,2026-02-04T01:59:04.879Z
c_13930175,,2023,Panini Select Premier League,,249,Jarrod Bowen,West Ham United,Premier League,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-14-back_0004_Layer%2084.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-14-back_0003_Layer%2085.jpg,,2026-02-04T01:59:04.879Z
c_c5608d6d,,2023,Panini Select Premier League,,193,Michail Antonio,West Ham United,Premier League,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-14_0002_Layer%2085.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-14-back_0002_Layer%2086.jpg,,2026-02-04T01:59:04.879Z
c_de03c786,,2023,Panini Select Premier League,,19,Lucas Paqueta,West Ham United,Premier League,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-14_0005_Layer%2082.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-14-back_0005_Layer%2083.jpg,,2026-02-04T01:59:04.879Z
c_fe727b33,,2023,Panini Select Premier League,,2,Martin Odegaard,Arsenal,Premier League,,,,,,,raw,1,,,USD,,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-24_0002_Layer%20134.jpg,https://sportscards.standard.us-east-1.oortstorages.com/new%20card%20scans%202/card%20matcher/Untitled-24-back_0000_Layer%20137.jpg,,2026-02-04T01:59:04.879Z
